logFC	AveExpr	t	P.Value	adj.P.Val	B	ES_Het_82_d0_1	ES_Het_82_d0_2	ES_Het_374_d0_1	ES_Het_374_d0_2	ES_Het_82_d0_2.2	ES_WT_d0_1	ES_WT_d0_2
DUSP26	0.985337561767882	9.14387504671185	6.90112329161932	0.0001690322041955	0.0139222048108221	1.37350705309379	8.80830602868167	8.97859018982271	8.7978493702074	8.86107277203254	8.86593178457509	10.0358667591602	9.65950842250335
TAGLN	-0.884166435444515	14.3604473374848	-6.89986105770782	0.00016923575237393	0.0139222048108221	1.37228520338999	14.7942949380487	14.6300118396663	14.5515493984202	14.5459792533489	14.543496165718	13.7658176564294	13.6919821107624
TPD52L1	-0.911349248260162	8.85735535638154	-6.89605205850296	0.000169851651803908	0.0139376757199393	1.3685968733531	9.16361842180444	9.28005048943685	8.97791524546478	9.06458791890048	9.10253220381566	8.27386596855299	8.13891724669557
NIPAL4	-1.0858364035842	7.31196813166252	-6.89340467282978	0.000170281195734924	0.0139378153604438	1.366032297444	7.53660037106785	7.61780129040713	7.85320314737782	7.36710188473999	7.73632882698296	6.53637070053095	6.53637070053095
STARD10	-0.796177014992657	9.04328270708666	-6.88050086727993	0.000172392285340427	0.0140752468158774	1.35351967043467	9.26750757791776	9.30087118393908	9.24475435526633	9.30301398592118	9.23766216809274	8.5546193338755	8.39455034459403
SLFN11	-1.38479358407396	5.0186983098236	-6.87176571957791	0.000173837938647016	0.0141577963182596	1.3450375869536	5.24632996282777	5.1945773958917	5.40711288675931	5.77103894701642	5.45270890529992	3.80301920373297	4.25610086723715
AKR1C3	-1.07286662220227	8.08509709193793	-6.86726162014534	0.000174588639448797	0.0141834765768664	1.34066026592283	8.36339095807508	8.52350432088426	8.50340931360862	8.10137643673214	8.46647103353564	7.40227784783752	7.23524973289224
FBXO32	-0.857799273673447	6.82501535794991	-6.8538752544966	0.000176841177460545	0.0143307339257019	1.32763577531913	7.00904850374341	7.14523409864725	7.07113956651176	7.18491474450499	6.94016741016136	6.23916684854817	6.18543633353243
lincRNA:chrX:135994109-136086359_F	1.04903483956193	5.51494202556218	6.84644684640965	0.000178105133875314	0.0143973472611814	1.32039853824567	5.13885314241605	5.39901534464273	5.32851137814037	5.08991945974154	5.119789603496	6.11051869005679	6.41798656044175
LILRB5	-1.19206315360391	7.13457496728343	-6.83733851004325	0.00017966870232235	0.0144877903850376	1.31151519957646	7.58126043147975	7.73162752741111	7.32784851290644	7.1788061953954	7.55627953151574	6.33530896217467	6.23089361010089
lincRNA:chrX:133675909-133683184_R	-2.40740003167995	12.003456758291	-6.83233088565863	0.000180534845177888	0.0145216880280495	1.3066268563125	12.397228853787	12.5239865047206	12.9120230184968	13.1662447646936	12.456943552157	9.66803479227347	10.8997358219086
ZFP36	-0.913535987720434	11.1840902234797	-6.81792870913017	0.000183051976662409	0.0146691608353057	1.29255023736423	11.6227761383286	11.3508804644998	11.5054365277743	11.3483034203889	11.3981059774361	10.4618297643178	10.6012992716124
SEMA3D	0.892627265336101	6.24132870730333	6.81669832865055	0.000183268823402075	0.0146691608353057	1.29134646395522	5.87056062811847	6.18081311694113	5.99961548081589	5.95146993826788	5.92900256475026	6.85823524096038	6.89960398126927
PCDH11Y	-1.00544225721763	8.0970292876059	-6.81017237711593	0.000184423779848926	0.0147254251866139	1.28495846102112	8.22705848567814	8.35702829663568	8.56545926857037	8.531496460546	8.24045000833877	7.43311942726363	7.32459306620868
SPRY2	-0.903360116138868	11.8716369685547	-6.80694991196791	0.000184997079736097	0.0147350852483199	1.28180214195695	12.1119361724573	12.3424733486958	12.0864146442109	12.0169842260357	12.0908909030009	11.2321631958284	11.2205962896541
NT5M	-0.856953711466331	11.9459596234347	-6.79647889924959	0.000186873710674589	0.0148482557869417	1.27153705363765	12.0749552398994	12.3160645296957	12.2043997206378	12.2565132810328	12.1020849337169	11.3647135567599	11.3029861023005
NPTXR	-0.870791769797803	7.14068833535952	-6.78909832485455	0.000188209219637867	0.0148906646777167	1.26429333946672	7.40547502721201	7.38603874331955	7.53188198461912	7.36710188473999	7.25693227947522	6.59182816110857	6.44556026704218
CCRN4L	-0.77173145979296	9.24783252529335	-6.78779305704476	0.000188446512310733	0.0148906646777167	1.26301156186057	9.44459138161905	9.4845871800279	9.42058228640128	9.44022384687862	9.55165144552985	8.7157962490619	8.67739528753486
SLC30A1	-1.42372604873861	11.5914791271909	-6.78512744818049	0.000188932146522988	0.0148906646777167	1.2603932577624	12.139104695721	11.8386740245501	12.2053187933898	12.1162429384319	11.6919495392027	10.3019558334969	10.8471080655441
DSP	-0.872204845536863	12.4648660500827	-6.78346450849996	0.000189235815961406	0.0148906646777167	1.25875937559939	12.7629590814933	12.6960399215685	12.826731645961	12.5545202909243	12.7300862326622	11.9091602448634	11.7745649331066
GNB1L	-1.2587987426207	12.894380296918	-6.77447126331935	0.000190887529772002	0.0149844411021265	1.24991723222341	12.975885206905	13.4786821584241	13.3754325670992	13.2993164947364	13.1408689754551	12.2018545010658	11.7886221747407
ARHGAP28	1.28110752106666	8.34327801744451	6.76752582764395	0.000192174140118899	0.0150093617804629	1.24308150581844	8.14801547747335	7.9927287134607	7.94474057988721	7.61297824820671	8.18777346667079	9.4154213760887	9.10128826032413
LOC100505519	1.50118821086776	7.72199267026722	6.76493106396558	0.000192657286222878	0.0150093617804629	1.24052616514849	7.31963097944937	7.55253803457826	7.07716761931116	6.89854630192666	7.6175258291167	8.90556133479686	8.68297859269152
lincRNA:chr2:217385434-217394284_R	-1.23041779247239	5.81219042323526	-6.76061580935859	0.000193463789689507	0.0150093617804629	1.23627458877859	6.09846260434475	6.10056656518097	6.22776888179596	6.03332265819247	6.35857111019416	4.65007202860871	5.21656911432983
BAG3	-0.852111300757884	9.59020113262846	-6.76057328591235	0.000193471755850415	0.0150093617804629	1.23623268111491	9.73753383028961	9.77549949866483	9.94827522353767	9.92888830478919	9.77811066408654	9.03327251262817	8.9298278944032
ASMTL	-1.14540980607801	12.6759991279899	-6.76037626243418	0.000193508670159757	0.0150093617804629	1.23603850775145	13.2244438456052	13.1192605911206	12.8265575129361	12.7631491633625	13.0828842498939	11.9648626291745	11.7508359038368
NEFM	0.851845343658914	10.9618500350483	6.75344919449265	0.000194811529027356	0.0150745253708412	1.22920852384073	10.7339475434978	10.8042961118884	10.74093055667	10.5388540866862	10.7742999569866	11.5665904761896	11.5740315134198
MPP7	0.85421199381218	6.33942704858386	6.72188884571419	0.000200872539758275	0.0154768691755985	1.19801350894009	5.91457515367146	6.12363918407308	6.16695027459915	6.11390766453427	6.15776011773826	6.90938843564687	6.98976850982398
CGNL1	0.928354653857621	12.7703028122987	6.71956019069738	0.000201328004409499	0.0154768691755985	1.19570679791443	12.4263602133055	12.4924560830652	12.6790611830752	12.4833013588507	12.4441142891146	13.5688989356018	13.2979276230779
SYT11	-1.08373051687898	9.77658291434644	-6.71521690226805	0.000202180592321815	0.0154768691755985	1.19140259449053	10.0526807239518	10.308120498147	10.064694531936	10.0110461305456	9.99455913983609	9.21120801040966	8.79377136559898
CMTM3	-0.921377615774211	13.3681594806989	-6.71450120770507	0.000202321469003099	0.0154768691755985	1.19069310996452	13.6174913752437	13.8274710357125	13.507026779676	13.596504362804	13.6085575868785	12.8073150178082	12.6127502067693
C2CD2L	-0.936953305335629	11.2646118587391	-6.7141708225507	0.000202386538625563	0.0154768691755985	1.19036556953759	11.37704534019	11.4906355313944	11.6251559449945	11.7043177890706	11.4644094099538	10.5147218883123	10.6759971072577
PAPPA	-1.34952010610623	7.93797111768165	-6.71042765043027	0.000203125390603394	0.0154969926222172	1.18665365636852	8.08687611981986	8.69516832792326	8.328008615508	8.04672261439979	8.46096577662336	6.88320211189402	7.06485425760323
KISS1R	1.02221721809855	7.78361600886154	6.70161451785244	0.00020487688387298	0.01557947062517	1.17790707014363	7.37849047508843	7.58906519528406	7.59951623422493	7.60560790415196	7.28508992398896	8.64159989206831	8.38594243722413
ASPG	-0.829565934862234	7.50324528945824	-6.69919058002221	0.000205361555711708	0.01557947062517	1.17549969811486	7.78452324963815	7.67186261268633	7.75360416496447	7.68690627681721	7.80442433584539	7.01926206173976	6.80213432451639
PLAC1	-1.42481711684011	8.07452300769116	-6.69779507673467	0.000205641169193698	0.01557947062517	1.1741133919537	8.73070555208637	8.66293244784078	8.17792624109509	8.22992775948729	8.60657606200357	6.84287855711135	7.27071443421366
GUCY2C	-1.92582143303156	7.45963030960915	-6.69281998431143	0.000206641473635898	0.0156189310594818	1.16916906491432	8.53795543009612	8.27313791797934	7.77413862525987	7.42673120475341	8.03736184571639	6.17052942906421	5.99755771439471
RCN1	-0.823277599504921	14.3133026223761	-6.68868712778044	0.000207476559778718	0.0156457497405354	1.16505936141534	14.6395178092013	14.5484852691025	14.5462913290426	14.3994411895481	14.6088883714217	13.7500063957047	13.700487992612
TGFBR2	-0.877013193249535	9.08954864228635	-6.68309506251325	0.000208612486709529	0.0156813708519237	1.1594951482348	9.23874451495946	9.45434987084404	9.38593050543504	9.18802557964015	9.43356873090953	8.47452349748768	8.45169779672853
THBS2	1.08822052730507	9.18496437508786	6.67970479440431	0.000209304531647288	0.0156813708519237	1.15611981831762	8.89962445873378	9.05971754971225	9.05321611002742	8.69500850637334	8.66265449729956	10.0439613981066	9.88056810536212
SOX11	0.838080977175086	10.8800743261767	6.67927221223732	0.000209393017177358	0.0156813708519237	1.1556890363863	10.4981919254132	10.6100746822093	10.6842408493465	10.7441214362576	10.6664841988356	11.4185533766543	11.5388538145207
NAV3	-1.54218532745963	8.28093911131128	-6.6655924346367	0.000212212858159935	0.0158560969731106	1.14205382615606	8.75589110788105	8.89056319093535	8.72704718386284	8.20892691788053	9.02538905236752	7.00423604033304	7.35452028591861
SLC1A4	-1.3990287154786	6.31177770916035	-6.65938563263307	0.000213506211975494	0.015916228529807	1.1358593334147	6.45916244189326	6.74063429615049	7.13584746568284	6.78260509910386	6.43925169365504	5.20785382721933	5.41708914041766
ANGPT2	-1.76411136481707	5.70463734484535	-6.65275227372653	0.000214898166832118	0.0159834191344518	1.12923366317908	6.2246296995323	6.40513782118238	5.86506386384626	5.99215130149566	6.55636313076595	4.05647440202951	4.83264119506537
TSKS	-1.03720637518529	6.67188805317373	-6.63923188892669	0.000217766720600829	0.0161598780341986	1.11571143899019	7.15704820295438	6.7760440209461	7.12265143908244	6.79175475351158	6.993665242496	5.98687608290028	5.87517663032533
ADAMTS9	-1.57461469747437	5.75792049615409	-6.62853487161489	0.000220066490750452	0.0162440297439154	1.10499629409944	6.27167377516746	6.60432782998299	5.9809995945757	5.76306354933426	6.41898729953058	4.73839191720695	4.52799950728071
CUEDC1	-1.05278529636276	8.79982126757308	-6.62761446206598	0.000220265631832078	0.0162440297439154	1.10407363578581	9.05235188698621	8.86575783961893	9.23530031061493	9.22079050581184	9.12888478963746	7.88589732679996	8.20976621354226
ATOH7	1.1290539429619	5.28598847705484	6.62230288399384	0.000221418781331337	0.0162440297439154	1.09874694566669	5.04474139370821	4.71399512986835	5.01716226535194	4.94405933059697	5.09705006151742	6.30973452801562	5.87517663032533
SAT1	-0.992579356196013	10.9601684891501	-6.61529065610705	0.000222951456042053	0.0162440297439154	1.09170919070788	11.2734260213895	11.5193162072882	11.0974456338904	11.1374323253996	11.1911927666341	10.2820965811352	10.2202698883135
PEA15	-0.824449409271825	11.5315758135225	-6.61432687728793	0.000223163033041634	0.0162440297439154	1.09074140701896	11.7825243234077	11.8661906008698	11.7617740565619	11.7020894865467	11.7230854706147	11.0505512611869	10.8348154954697
ICAM4	-0.903221552147847	8.55168397318227	-6.61315308588331	0.000223421015919212	0.0162440297439154	1.08956257597865	8.749075549379	8.94924892240861	8.80713880708649	8.61864789955648	8.92462519054914	7.91010536506751	7.90294607822868
FAM107B	-0.765324612233795	11.611272318285	-6.6085355768319	0.000224439108237192	0.0162440297439154	1.08492351377062	11.7577933957525	11.919156915488	11.8342583400954	11.8568249353131	11.7816488793959	11.0809504784842	11.0482732834661
ETV3L	-1.15279195905647	6.03589349017756	-6.60736235974651	0.000224698607763219	0.0162440297439154	1.08374438129645	6.23628585151551	6.65026832418372	6.19823274866547	6.27766762548292	6.46385855683514	5.0452876341518	5.37965369040837
C9orf95	-0.863693467730351	8.64644318626627	-6.60699245120959	0.00022478049573894	0.0162440297439154	1.08337257076247	8.92960380831344	8.94206061074632	8.87088579860661	8.79458471586116	8.92892880884716	8.17256361293245	7.88647494855672
SLC32A1	-1.07461807221273	8.80888056087093	-6.60676128816239	0.000224831686005632	0.0162440297439154	1.08314021013519	8.98041221968446	9.35094292516098	8.97689112908314	9.18863939343448	9.08268581158121	8.21025342255878	7.87233902459347
VEGFA	-1.09835245224684	11.1764696106454	-6.60067803692613	0.000226183479257262	0.0162440297439154	1.07702295880148	11.3726918345968	11.313482371169	11.6250561283903	11.7442203073049	11.3959723435474	10.2635225752202	10.5203417142895
RYR1	-0.860736923077268	7.70669932252713	-6.60026206213773	0.000226276245480248	0.0162440297439154	1.07660448413657	7.93987152078665	7.80520815227897	8.13135061770439	7.96784867160612	7.91884182608421	7.09666107239891	7.08711339683069
SEMG1	-0.92077097235487	9.73326694907363	-6.59964167300166	0.000226414676730972	0.0162440297439154	1.07598032504065	10.0592076551112	10.1454542258404	9.85960752544264	9.85015813053368	10.0672943118043	9.00384843785075	9.14729835693242
ISG15	-0.802227296503086	13.5504602632196	-6.59928579394349	0.000226494128790308	0.0162440297439154	1.07562226089779	13.7215138250851	13.909398779444	13.8206494692424	13.7615349270499	13.6852433102811	12.9887837567691	12.9660977746657
OSBPL6	-0.770346061033844	9.72829814088276	-6.59689766966472	0.000227028095406332	0.0162440297439154	1.07321904934926	10.0308468995253	9.93547962973318	9.96175357222497	9.84699054264323	9.96691443319262	9.15153154016888	9.20457036869114
WNT7A	-1.15459437307758	5.50633536595754	-6.59546349113026	0.000227349440683286	0.0162440297439154	1.07177545522339	5.69335133268965	5.86217878641273	6.08644910649474	5.84861181203376	5.69050632512481	4.90090902921621	4.46234116973091
KAT7	-0.855936787480455	10.7339020436436	-6.5940998155251	0.000227655458821522	0.0162440297439154	1.07040257975424	11.0033609811184	10.9510810069512	11.0204125694227	11.0502196856766	10.8672028143068	10.2507963394693	9.99424090856005
METTL7A	1.19475685717309	10.8813230153681	6.5910838314802	0.000228333896927634	0.0162440297439154	1.06736539292667	10.6997962093487	10.7605394491681	10.5017082762877	10.1824119765942	10.5553636551943	11.8376754090622	11.6317661319211
LOC149351	-0.841158780740386	5.73094730736333	-6.5909023489954	0.000228374792728405	0.0162440297439154	1.06718259698936	6.11546912560113	5.94123414854208	6.02656094283348	5.82165778262978	5.95146993826788	5.13423919750329	5.12600001616568
GPR64	0.908963977373446	7.72372879171087	6.58363459831202	0.000230019253177215	0.0163253534003358	1.05985873676318	7.42619529244537	7.5140998741486	7.54750272316922	7.3223180338206	7.5100080672942	8.5215693461887	8.22440820490939
LOC643650	-1.17916914414273	10.1161472571388	-6.56456465668624	0.000234397223437089	0.0165999094519784	1.04060896193334	10.152405836568	10.7453711282723	10.4187965431461	10.6121328618472	10.3365572646358	9.23707953727483	9.31068762822743
UBN2	0.780927726550883	10.1558692548276	6.55694864192662	0.000236171530092364	0.0166892840256376	1.03290791092185	9.95027585210192	9.89815988760372	9.91872603232423	9.94673516456023	9.949838299618	10.6067653274107	10.8205842201743
CCNG1	-0.809582811383614	12.248275473023	-6.55007620429871	0.000237785449155916	0.0167669622882084	1.02595225444627	12.5457646187436	12.4551958470721	12.5959535002965	12.4235907315261	12.3774195408821	11.7182107900256	11.6217932826153
FAM49A	-1.13469289330513	8.90668795210282	-6.54313799093083	0.000239427282534588	0.0168005445531561	1.0189237786397	9.37592551376579	9.20634699741728	9.13617842414681	8.94024515217878	9.49573352058417	8.16657960582185	8.02580645080503
LOC283483	-1.14771317839884	5.90685252075647	-6.54067122193582	0.00024001404821408	0.0168005445531561	1.01642340460423	6.15599091193508	6.28369854567858	6.18651926581338	6.27766762548292	6.26997650972785	5.39430643627016	4.77980835038729
